-7.483594325497966437e-02,5.780121298733122970e-01,-9.560607770448055209e-01,8.279721511131232781e-01,7.421120377939687263e-01,7.917932208268729788e-01,7.159860889979003939e-01,-9.858030641431378971e-01,5.271774248830014553e-01,-7.858582326746847979e-01,9.238167865451247796e-01,-5.777507554972993731e-01,-6.276316600998963491e-01,-6.777583052862856672e-01,-5.606440084814383606e-01,-2.278071680069575500e-01,9.715743311248699055e-01,3.565576390843760990e-01,-9.300346003137598405e-01,8.440551658200334817e-01
1.532864292511955551e+00,3.209257489641772487e+00,3.061344196826870423e+00,3.467358698570083941e+00,2.452471385776689772e+00,1.869376575949218022e+00,2.895197252738403115e+00,2.459152393881737009e+00,2.998715112181280062e+00,2.252853787448256373e+00,2.171245510073898988e+00,2.275647410876914467e+00,2.323507277982053143e+00,2.333637987571753225e+00,2.938815128180985781e+00,2.740744061391150233e+00,1.912092922481196000e+00,2.018874665473317620e+00,3.131884444716948934e+00,2.244277568482123009e+00
-8.993472730717477770e-01,-6.043198635786657391e-01,5.652714647447985019e-01,1.171050149523737760e+00,3.892800007479866320e-01,-1.278581746837341715e+00,4.012978325824521075e-01,-1.983581481648516442e+00,5.490792893976392808e-01,1.433750943708866910e-01,3.589996636563040910e-01,-1.032986306922137665e+00,-2.782338683886548258e-02,-1.443779171864977062e+00,1.172689361400375940e+00,-6.911340341568081858e-01,-1.068431796371168696e-01,8.969457538659264539e-01,9.392040874147646878e-01,-6.064743869324815684e-01
2.440333004863559641e-01,1.927775727301191289e+00,2.461355887843554413e+00,1.049669142051062876e-01,1.651467411985379830e+00,1.702094146651620177e+00,1.258459133494009841e+00,-1.292713240225407123e-01,1.796783255090290909e+00,1.613167101061841358e+00,8.783350535203306997e-01,4.986917889518924785e-01,2.043568855156694397e+00,2.838903577311512327e-01,-3.892983108577339202e-01,1.131790309900843283e+00,1.124911308783400621e+00,2.137110356427723845e-01,2.016896049720012130e+00,1.444068816724786153e+00
-1.387669681162672308e+00,6.260716255772806882e-01,9.420130518863665259e-01,-2.612670272506361635e-01,1.415570489101824148e+00,1.152927399556199051e+00,9.401107472718452929e-01,-7.180311978687987651e-01,5.621863609300122855e-01,1.446124258633546988e+00,2.032369841638646424e+00,1.453173250754216661e-01,9.081944221909248327e-01,-5.215440092106897740e-01,6.279426436925510391e-01,1.176410853459091688e-01,-4.091212613112338858e-01,2.951668076802624330e-01,4.680388642592218651e-01,-2.674378931916632784e-01
-3.785797483308089850e-01,2.363090778801493652e+00,2.380213743042029151e+00,-7.231558393415377095e-01,2.046922775048890308e+00,-1.970969416045714739e-01,1.573464513343190152e+00,-5.542766338341568177e-01,5.435103587456774354e-01,1.070615919000379002e+00,2.332107575785112630e+00,4.877819212478384792e-01,1.659393581516953153e+00,-1.616276135558014637e-01,-4.017994640838630227e-01,-2.201246883882074235e-01,1.429756876547013000e+00,6.467864273505781192e-01,2.048108867975046543e+00,-1.331355824961216738e-01
-1.391637709642809195e+00,2.156767879878259908e+00,2.750346791173936545e-01,-1.085730427821299138e+00,1.867102893485844906e+00,-2.615313602764898215e-01,1.155459555793919790e+00,-1.330183898654920149e+00,-2.419175036461685968e-01,1.170929343255177280e+00,7.101138085826292912e-01,3.825719195493134661e-01,7.260753328488982472e-01,-7.002482738923804240e-01,-2.065144568009411596e-01,-8.693501356185234785e-02,6.619545887675229445e-02,-4.453482666885772989e-01,5.479556003733043745e-01,-4.677014302127557865e-02
-1.075251165331488679e+00,2.347107679465413543e+00,1.418732826572785877e+00,-1.024104719230515936e+00,1.628375975755289584e+00,-5.218902230124585762e-01,8.375246885343089476e-01,-1.195274995007289842e+00,-2.541613532101973938e-01,1.286238788455912774e+00,1.136103833080540193e+00,5.591539507869424108e-01,8.804455231194137088e-01,2.512703200916225343e-01,-5.291028228926729637e-01,-4.039637422807530465e-01,1.307318818565587071e+00,-5.500791881584865539e-02,6.075162012647763454e-01,-4.092499508499222172e-01
-2.146328680134563793e+00,1.490881731528665100e+00,2.228058062405040562e-01,-2.075732523966756560e+00,3.343728862708625904e-01,-1.384678048691240893e+00,1.361584979723716726e-01,-2.074571705646387709e+00,-1.115723265755477644e+00,5.050591740739236446e-01,-1.152619451967397124e-01,-3.314429810081604977e-01,-6.347144096556422976e-01,-9.684526750742078471e-01,-1.196379936313756165e+00,-8.153207493441338993e-01,-1.007316193475536470e-01,-1.401556942858177557e+00,-5.485603295532834878e-01,-1.230778664327494276e+00
4.620312627867273481e-01,2.968564312463464638e+00,2.330982608619975860e+00,3.950689795007411576e-02,8.362412237748364507e-01,4.799806678720374142e-01,1.374396964945449495e+00,8.101470408530520029e-01,5.064225527818835282e-01,2.358679105359149375e+00,1.789595498598107071e+00,1.886038353378070465e+00,1.229761999931795025e+00,2.426171487443199659e+00,1.971494461219296390e-01,1.070458871231538600e+00,2.295158547475281807e+00,3.491672558223681833e-01,1.144643240712489796e+00,2.175850102590521473e+00
