1.313716895411094487e-01,-5.508657060087729374e-01,-2.698354096027566484e-02,1.958514940074000954e-01,4.479784122496477394e-01,4.871087232878323903e-04,3.946317820705271817e-01,-2.362156612252672705e-01,9.037934355441747947e-01,-1.077199026381265856e-01,1.913377790679480217e-01,7.306744227935768610e-01,-1.801486002828500688e-01,7.537936776469842393e-01,7.219107694809652198e-01,7.127055638853703190e-01,-7.135699064939946545e-01,-5.047851523999427048e-01,-3.633085932664823492e-01,1.174100705270515466e-01
-5.886572764381440281e-01,2.147804771209518848e-02,-3.210175381946879236e-01,2.704967744517694506e-01,5.868229864252892947e-01,-3.957424211750771859e-01,6.348583863346758394e-01,6.617341277955031131e-01,-4.738211612864134947e-01,-6.011898847154270031e-01,7.927624261960656282e-01,4.706278918777970777e-01,-4.980519802853269340e-01,8.730244824005967130e-01,1.123832186231262381e-01,1.484946339745810140e-02,-8.039611123933284587e-01,1.165608859754754395e-01,7.335688447152391989e-01,-4.422121229034696732e-01
1.040761242312484125e+00,6.326559940945762905e-01,6.929041438198102476e-02,1.704444628746638601e+00,4.518872489183781704e-01,8.774264357311911677e-01,1.314842257736850595e+00,1.265748847572630842e+00,9.217275200194307017e-01,4.452024675008048327e-01,1.496520445714305980e+00,5.007428539077363183e-01,1.502910242070415681e+00,1.367180204372788754e-01,1.397980031610078555e+00,1.233412453997265734e+00,2.039588337036186694e+00,4.706299524727541872e-01,1.122132175121823838e+00,1.096616821825941113e+00
4.180521200017474071e-01,6.675208179835012690e-01,2.129128949652082659e-01,-3.738922450986023605e-02,4.415441683327607225e-01,-6.124169542196513660e-01,6.267633197278050794e-01,-2.886987414508577765e-01,-3.680320185114637765e-01,3.015358776775985961e-01,1.397014940262002458e+00,4.267361094421699974e-01,6.668386708807694241e-01,5.135137411613602265e-02,-4.080076055693316328e-01,1.324519331655618082e+00,1.095573570784414530e+00,-4.681270011538088416e-01,1.217089801213166123e+00,1.041689675439309570e-01
6.923709165283148392e-01,-8.358926434990193721e-02,-6.148823874550467528e-01,-1.597660989372939433e+00,-4.495474521795586043e-01,-1.016966728999785796e-01,-2.909156414946845182e-01,-6.412670941602393038e-01,1.246987813204541995e-02,-1.746012294279736254e-01,-2.976969636228546379e-01,-9.025926806854884799e-01,2.409863811837557046e-01,-7.620920570668709981e-01,-7.467962393925227094e-01,1.270381081860235906e+00,-5.637722283990931338e-01,5.683866411510086758e-01,5.476838525532158330e-01,-9.061560740323927332e-01
-7.546571205673513472e-02,7.157457867628334025e-01,1.334993997754804762e-01,5.520987854246878213e-02,-6.869563350681944236e-01,-2.163468101614418604e-02,1.157517605056701093e+00,4.403545068150507835e-01,6.472491051409443585e-01,-2.998457034854445924e-01,5.306790118770029485e-01,6.076017092504643058e-01,4.164522774132872751e-01,5.210634762511314744e-01,-1.597223107088469041e-02,7.119589280384017727e-01,4.101194794145066047e-01,1.116537690746399303e+00,9.281450262522584760e-01,-4.948543504159650386e-01
1.620574949664473241e+00,1.889957109210079089e+00,3.950897006306530734e-02,9.486611805794553653e-01,1.017412442971749487e+00,3.620931872285960695e-01,8.029611809431158598e-01,1.348259595533415123e+00,9.401485167225475115e-01,3.231560001343428690e-01,7.899143870037961257e-01,1.091080865282832990e+00,1.512764393420652720e+00,9.667352256594716753e-01,7.588271025156310134e-01,1.039193256595732917e+00,6.891535644544335426e-01,6.462770992607198561e-01,2.376724667751353159e-01,3.959880175915613254e-01
1.234115590009190910e+00,1.533580549401241555e+00,8.945029225661148553e-01,-5.997581480084274164e-01,-7.127305216669926891e-01,-4.940182347045893874e-01,-2.032554528644022751e-01,5.573084971425157352e-02,3.526784210505934380e-02,1.781636005118897303e-02,1.939698968606167195e-01,-8.670358274544337496e-02,1.378348636916562064e+00,-3.374380615632565084e-01,9.384954970522503270e-01,1.329718080370772881e+00,-1.865736769903502124e-01,6.445936610337555939e-01,1.507276659076218217e-01,1.263689693793285107e-02
2.826661560005263585e+00,1.656586512830746205e+00,2.241467683262881927e+00,1.085682760342128628e+00,1.401750891414704325e+00,1.536711475667366766e+00,1.692116019350434319e+00,2.002207532525007494e+00,1.992226009121828012e+00,1.319651626661060284e+00,1.387528246409100774e+00,1.167841235400454591e+00,2.960057326730971106e+00,6.689459177529175626e-01,1.238425564846208360e+00,3.096806767806719041e+00,1.683967492663493104e+00,2.238769106697409139e+00,2.544283544094418481e+00,7.705795628890281801e-01
1.528000624100418481e+00,2.220979664780691643e+00,1.765488598671137499e+00,-2.781118727028297766e-02,1.461644965144555330e+00,4.135479701984540180e-01,1.433876309484605649e+00,1.460169996257342451e+00,9.366170186556441735e-01,9.359339326119919811e-02,2.006953850189494570e+00,8.978078778830674844e-01,1.294398322709208626e+00,1.026371392500321722e+00,2.011033386027246683e-01,1.479244140289983633e+00,8.817693308150320597e-01,7.601119156899610596e-01,1.524514867775963456e+00,8.073459358166975575e-01
